RefSeq ID	spacer_start	spacer_end	direction	confidence
NZ_OEUF01000002	472915	472947	F	MEDIUM
NZ_OEUP01000053	29309	29341	R	MEDIUM
NZ_OEVC01000003	162139	162171	R	MEDIUM
NZ_OEWM01000005	23207	23239	F	MEDIUM
NZ_JYTD01000064	16427	16459	F	MEDIUM
NZ_NNXM01000073	233	265	F	MEDIUM
NZ_LOIJ01000061	274816	274848	F	HIGH
NZ_GG665866	139830	139863	R	HIGH
NZ_MYAF01000001	265977	266010	R	MEDIUM
NZ_MYAN01000002	33873	33906	R	MEDIUM
NZ_MOJA01000037	146424	146456	R	HIGH
NZ_JZBZ01000006	101492	101524	F	MEDIUM
NZ_JZBZ01000006	101372	101404	F	HIGH
NZ_JZBZ01000006	102994	103026	F	MEDIUM
NZ_JZBZ01000006	103534	103566	F	MEDIUM
NZ_CP020597	617572	617604	F	HIGH
NZ_FBWT01000030	180636	180668	F	MEDIUM
NZ_FBWS01000067	180640	180672	F	MEDIUM
NC_010816	2263330	2263358	F	LOW
NZ_FBXB01000047	180616	180648	F	MEDIUM
NZ_FBWR01000084	184645	184677	F	MEDIUM
NZ_JEWL01000011	60356	60388	F	MEDIUM
NZ_NEPX01000005	76771	76803	F	MEDIUM
NZ_NEQB01000003	66143	66175	F	MEDIUM
NZ_JEWL01000011	63779	63811	R	HIGH
NIWN01000009	24305	24337	R	MEDIUM
NZ_NEQB01000003	66443	66475	F	MEDIUM
NZ_NEPX01000005	76471	76503	F	HIGH
NZ_FBWR01000084	186025	186057	NA	NA
NZ_AKGD01000001	1660419	1660456	F	LOW
NZ_FBWS01000067	182020	182052	NA	NA
NZ_FBWT01000030	182016	182048	NA	NA
NZ_MSFZ01000138	15987	16019	NA	NA
NZ_FBXB01000047	181996	182028	NA	NA
NZ_FBWS01000067	182140	182172	R	MEDIUM
NZ_FBWT01000030	182136	182168	R	MEDIUM
NZ_FBXB01000047	182116	182148	R	MEDIUM
NZ_KB849863	234477	234509	F	HIGH
NZ_FBWR01000084	184225	184257	R	HIGH
NZ_LRDZ01000001	97287	97319	R	HIGH
NZ_JH660698	375023	375060	R	LOW
NZ_FBWS01000067	180220	180252	R	HIGH
NZ_FBWT01000030	180216	180248	R	HIGH
NZ_MSFZ01000138	14187	14219	R	HIGH
NZ_FBXB01000047	180196	180228	R	HIGH
NZ_LRDT01000002	112849	112881	F	MEDIUM
CP022521	3692610	3692642	F	MEDIUM
NZ_LRDY01000029	8691	8723	F	MEDIUM
NZ_NGHO01000089	105588	105620	F	MEDIUM
NZ_FBWR01000084	183804	183836	R	HIGH
NZ_FBWS01000067	179799	179831	R	HIGH
NZ_FBWT01000030	179795	179827	R	HIGH
NZ_AGBF01000064	30892	30924	F	LOW
NZ_MSFZ01000138	13766	13798	R	HIGH
NZ_FBXB01000047	179775	179807	R	HIGH
NZ_JEWL01000011	67260	67292	F	MEDIUM
NZ_JEWL01000011	67800	67832	F	MEDIUM
NZ_JEWL01000011	67860	67892	F	MEDIUM
NZ_JEWL01000011	68943	68975	F	MEDIUM
NZ_JEWL01000011	69063	69095	F	MEDIUM
NZ_JEWL01000011	67980	68012	F	MEDIUM
NZ_JEWL01000011	66660	66692	F	MEDIUM
NZ_JEWL01000011	68100	68133	F	MEDIUM
NZ_AFCE01000206	982	1019	R	MEDIUM
NZ_JEWL01000011	68463	68495	F	MEDIUM
NZ_JEWL01000011	64079	64111	F	MEDIUM
NZ_JEWL01000011	66299	66332	F	MEDIUM
NZ_JEWL01000011	66540	66572	F	MEDIUM
NZ_JEWL01000011	60416	60448	F	HIGH
NZ_LLCY01000206	101034	101066	R	LOW
NZ_KB849863	234057	234089	F	MEDIUM
NZ_MSFZ01000138	14607	14639	F	MEDIUM
NZ_NEQB01000003	63320	63352	F	MEDIUM
NZ_NEPX01000005	79594	79626	F	MEDIUM
NZ_BCWH01000005	108474	108509	F	LOW
NZ_NEQB01000003	64460	64492	F	MEDIUM
NZ_NEPX01000005	78454	78486	F	MEDIUM
FMGY01000042	9187	9223	R	LOW
FMEA01000013	102231	102265	R	LOW
FMEA01000013	102164	102199	R	LOW
MKWR01000013	8554	8588	R	HIGH
ALHY01000099	2281	2313	F	HIGH
ALHY01000049	8400	8431	R	HIGH
NZ_AFLY02000013	10902	10934	F	MEDIUM
NZ_AFLY02000013	11327	11359	F	HIGH
NZ_CAIP01000144	25117	25149	F	MEDIUM
NZ_AFLY02000013	12304	12336	F	MEDIUM
CP020347	1869676	1869708	F	MEDIUM
CP020347	93716	93748	F	MEDIUM
CP020347	94857	94889	F	HIGH
CP020347	1869676	1869708	F	MEDIUM
CP020347	94797	94829	F	MEDIUM
CP020347	1869676	1869708	F	MEDIUM
CP020347	93416	93448	F	MEDIUM
CP020347	93536	93568	F	HIGH
CP020347	93416	93448	F	MEDIUM
NZ_CAIP01000144	25117	25149	F	MEDIUM
CP020347	93536	93568	F	HIGH
CP020347	93416	93448	F	MEDIUM
CP020347	93536	93568	F	HIGH
NZ_CP010311	1372261	1372293	F	MEDIUM
NZ_CP010312	160095	160132	F	HIGH
NZ_CP010312	160690	160728	F	HIGH
LT906434	186686	186721	F	LOW
LT906434	186621	186655	F	LOW
LT906434	187478	187512	R	LOW
NZ_MTBM01000015	20399	20433	F	LOW
NZ_AJXW01000063	6938	6972	R	HIGH
NZ_MTBM01000015	19608	19641	R	LOW
NZ_MTBM01000015	20465	20498	R	MEDIUM
NZ_CP019448	1168927	1168957	F	LOW
NZ_CP019448	1168861	1168891	F	LOW
NZ_FZYD01000025	23775	23805	F	LOW
NZ_OAAO01000041	18639	18669	F	LOW
NZ_OADO01000026	23774	23804	R	MEDIUM
NZ_FZYR01000036	17611	17641	F	LOW
NZ_FZYR01000036	18073	18103	F	LOW
NZ_FZYR01000036	17545	17575	F	MEDIUM
NZ_JH114305	35959	35994	F	HIGH
NZ_FZYR01000036	17149	17179	F	HIGH
NZ_FZYR01000036	17083	17113	F	HIGH
NZ_FZYR01000036	17281	17311	F	MEDIUM
NZ_FZVX01000024	1402	1432	R	LOW
NZ_OADN01000024	1402	1432	R	LOW
NZ_FZVX01000024	1996	2026	F	LOW
NZ_OADN01000024	1996	2026	F	LOW
NZ_FZVX01000024	1864	1894	R	LOW
NZ_OADN01000024	1864	1894	R	LOW
NGBA01000007	10338	10368	R	LOW
NZ_GL384292	36538	36575	F	HIGH
NGBA01000007	9348	9378	R	LOW
NGBA01000007	9414	9444	R	LOW
NGBA01000007	10206	10236	R	LOW
NGBA01000007	9084	9114	R	LOW
NZ_FZSP01000042	10730	10760	F	HIGH
NZ_FZSP01000042	10664	10694	F	LOW
NZ_MTAB01000011	726	762	F	HIGH
NZ_MTAB01000104	194	233	R	HIGH
NZ_MTAB01000040	128	167	R	HIGH
NZ_MTAB01000040	596	635	R	HIGH
NZ_JH126431	900191	900229	R	MEDIUM
NZ_MTAB01000011	524	560	F	HIGH
NZ_MTAB01000040	62	96	R	MEDIUM
NZ_MTAB01000137	232	266	R	MEDIUM
NZ_MTAB01000040	62	96	R	MEDIUM
NZ_MTAB01000040	530	564	R	HIGH
NZ_MTAB01000137	99	133	R	LOW
NZ_MTAB01000040	397	431	R	HIGH
NZ_MTAB01000011	326	366	F	LOW
NZ_MTAB01000040	800	834	R	MEDIUM
NZ_MTAB01000040	7719	7753	R	LOW
NZ_AJGH01000032	5835	5868	R	HIGH
NZ_MTAB01000040	7456	7491	R	HIGH
NZ_MTAB01000008	78597	78627	R	MEDIUM
NZ_KV821643	162	192	F	LOW
NZ_KV821652	414	447	R	MEDIUM
NZ_KV821652	545	578	R	LOW
CP022497	4573270	4573302	R	MEDIUM
NZ_KV821652	414	447	R	MEDIUM
NZ_KV821652	545	578	R	LOW
NZ_KV821606	4648	4683	F	MEDIUM
NZ_KV821606	3496	3529	F	MEDIUM
NZ_KV821643	162	192	F	LOW
NZ_JH599904	208739	208774	F	HIGH
NGAT01000019	18156	18186	F	LOW
NZ_FZZB01000036	957	986	R	MEDIUM
NZ_FZZB01000036	1023	1052	R	MEDIUM
NZ_FZZH01000033	18432	18462	F	LOW
NZ_OALB01000018	979	1009	R	LOW
NZ_FZZX01000023	5372	5402	R	LOW
NZ_FZZX01000023	6098	6128	F	LOW
NZ_FZZH01000033	18300	18330	F	HIGH
NZ_FZZX01000023	5570	5600	F	LOW
NZ_OALB01000018	781	811	R	LOW
NZ_GL988008	842764	842801	R	HIGH
NZ_CDRJ01000001	2128707	2128737	R	HIGH
NZ_CP012939	2020313	2020345	F	MEDIUM
NZ_CDMB01000001	3220103	3220135	R	LOW
NZ_CDQJ01000001	2455751	2455783	R	LOW
NZ_CDMA01000001	2857661	2857694	R	HIGH
NCTK01000001	3089589	3089622	R	HIGH
NZ_JXAY01000014	69685	69717	F	LOW
NZ_JXAY01000014	69196	69228	R	LOW
NZ_CDQJ01000001	1386344	1386376	R	LOW
NZ_GG657972	210786	210823	R	MEDIUM
NZ_CDQJ01000001	2455751	2455783	R	LOW
NZ_CDQJ01000001	1385977	1386009	R	MEDIUM
NZ_OAFV01000026	23969	23999	F	LOW
NZ_ALXV01000023	19374	19404	F	LOW
NZ_ALXV01000023	19176	19206	F	LOW
NZ_ALXV01000023	18582	18612	F	HIGH
NZ_ALXM01000021	68057	68087	F	LOW
NZ_GL397187	1579254	1579284	R	MEDIUM
NZ_GL397187	1579188	1579218	R	MEDIUM
NZ_GL397187	1579320	1579350	R	LOW
NZ_GG657972	210587	210623	F	MEDIUM
NC_014910	283258	283288	R	LOW
NC_014910	282731	282761	R	LOW
NZ_CP009676	1545553	1545583	R	HIGH
NZ_CP009676	1546015	1546045	R	HIGH
NZ_CP009676	1545883	1545913	R	HIGH
NZ_CP010309	1586577	1586608	R	HIGH
NZ_CP010309	1586974	1587004	R	HIGH
NZ_CM002372	700328	700359	R	HIGH
NZ_CM002372	698613	698643	R	LOW
NZ_KV791104	4835	4865	R	MEDIUM
NZ_NXNK01000003	4160174	4160208	R	HIGH
NZ_LAWP01000010	331	362	F	MEDIUM
NZ_JVWC01000002	5142	5171	R	LOW
NZ_JVWB01000050	8559	8588	R	LOW
NZ_JVNG01000042	789	819	R	LOW
NZ_JVMU01000074	22749	22779	F	LOW
NZ_JVJI01000092	16821	16851	F	LOW
NZ_JVBO01000033	697	727	F	LOW
NZ_JH164926	1538036	1538070	R	HIGH
NZ_JVBN01000020	123913	123943	R	MEDIUM
NZ_JVBO01000033	960	990	F	LOW
NZ_JVBN01000020	123650	123680	R	HIGH
NZ_AZFP01000005	2546	2576	F	LOW
NZ_NYDS01000018	1816	1851	F	LOW
NZ_NYDS01000039	225	259	R	MEDIUM
NZ_NAUW01000002	510024	510054	F	LOW
NZ_NAUW01000002	510485	510515	F	LOW
NZ_NAUW01000002	512598	512628	F	LOW
NZ_GG729933	173997	174032	F	HIGH
NZ_MNAC01000010	38524	38554	R	HIGH
NZ_MNAC01000010	38590	38620	R	HIGH
NZ_MNAC01000010	39053	39083	R	HIGH
NZ_MNAC01000010	39251	39281	R	HIGH
NZ_MNAC01000010	39119	39149	R	HIGH
NZ_MNAC01000010	38061	38091	R	HIGH
NZ_MNAC01000010	38127	38157	R	HIGH
NZ_MNAC01000010	39185	39215	R	MEDIUM
NZ_MKNK01000012	279302	279339	R	LOW
NZ_MDNX01000008	281814	281850	F	MEDIUM
NZ_GL629693	100103	100139	F	LOW
NZ_MDNX01000006	5704	5734	R	HIGH
NZ_MDOD01000008	281814	281850	F	MEDIUM
NZ_MDOD01000006	5704	5734	R	HIGH
NZ_MDPQ01000014	738016	738052	R	MEDIUM
NZ_MDPQ01000010	7290	7320	R	HIGH
NZ_MDPQ01000010	5704	5734	R	HIGH
NZ_MDPQ01000014	737952	737987	R	MEDIUM
NZ_MDPQ01000010	7092	7122	R	HIGH
NZ_MDPQ01000010	7158	7188	R	MEDIUM
NZ_PISS01000003	5471	5501	F	HIGH
NZ_JH470429	14774	14809	R	HIGH
NZ_PISS01000003	5933	5963	R	HIGH
NZ_PISS01000004	295490	295525	F	HIGH
NZ_PISS01000004	295943	295978	R	LOW
NZ_PISS01000004	296073	296109	F	MEDIUM
NZ_PQGS01000002	8156	8186	R	HIGH
NZ_PQGS01000002	8156	8186	R	HIGH
NZ_PQGS01000002	5644	5675	R	HIGH
NZ_PQGS01000002	5578	5608	R	HIGH
NZ_MDQO01000012	39840	39876	F	LOW
NZ_MDQO01000012	39905	39940	R	LOW
NZ_JH114305	36093	36130	F	HIGH
NZ_PNPX01000005	197910	197947	R	MEDIUM
NZ_PNPX01000005	198105	198142	R	MEDIUM
NZ_PNPX01000005	199141	199175	R	MEDIUM
NZ_MDRD01000028	509286	509321	R	HIGH
NZ_MDRD01000028	492189	492225	R	MEDIUM
CP020492	3038254	3038287	R	MEDIUM
NZ_MDRD01000028	490682	490719	R	MEDIUM
NZ_MDRD01000028	491402	491440	R	MEDIUM
NZ_MDRD01000028	508965	509001	R	LOW
NZ_MJPM01000016	186536	186570	R	MEDIUM
NZ_PNQB01000001	785328	785362	R	MEDIUM
NZ_JH114305	36162	36197	F	HIGH
NZ_PNQB01000001	784744	784779	R	MEDIUM
NZ_MJPM01000016	185701	185738	R	MEDIUM
NZ_PNQB01000001	786160	786197	R	MEDIUM
NZ_MJPM01000016	186599	186636	R	MEDIUM
NZ_PNQB01000001	785262	785299	R	MEDIUM
NZ_FUJV01000001	1234949	1234984	R	HIGH
NZ_FUJZ01000001	1234946	1234981	R	HIGH
NZ_FUIJ01000007	427754	427789	R	HIGH
NZ_FUIP01000013	791909	791944	R	HIGH
NZ_FUIN01000022	791909	791944	R	HIGH
NZ_ACKO02000018	2304	2338	R	LOW
NZ_FUIM01000004	791909	791944	R	HIGH
NZ_FUIO01000002	1234992	1235027	R	HIGH
NZ_FUIV01000003	759026	759061	R	HIGH
NZ_FUJD01000005	791909	791944	R	HIGH
NZ_FUJE01000019	840018	840053	R	HIGH
NZ_FUIX01000020	180632	180667	F	HIGH
NZ_FUKD01000001	1234949	1234984	R	HIGH
NZ_FUKB01000024	1267627	1267662	R	HIGH
NZ_FUIJ01000007	410475	410512	R	MEDIUM
NZ_FUIP01000013	774630	774667	R	MEDIUM
NZ_AGJF01000001	1760815	1760850	R	MEDIUM
NZ_FUJD01000005	774630	774667	R	MEDIUM
NZ_FUJE01000019	822739	822776	R	MEDIUM
NZ_FUIY01000019	197909	197946	R	MEDIUM
NZ_FUJT01000013	197909	197946	R	MEDIUM
NZ_FUKB01000024	1250348	1250385	R	MEDIUM
NZ_FUIN01000022	774630	774667	R	MEDIUM
NZ_FUIM01000004	774630	774667	R	MEDIUM
NZ_FUIZ01000012	197909	197946	R	MEDIUM
NZ_FUIJ01000007	410280	410317	R	MEDIUM
NZ_FUIP01000013	774435	774472	R	MEDIUM
NZ_AMZS01000061	41642	41675	NA	NA
NZ_FUIN01000022	774435	774472	R	MEDIUM
NZ_FUIM01000004	774435	774472	R	MEDIUM
NZ_FUJD01000005	774435	774472	R	MEDIUM
NZ_FUJE01000019	822544	822581	R	MEDIUM
NZ_FUIY01000019	198104	198141	R	MEDIUM
NZ_FUIZ01000012	198104	198141	R	MEDIUM
NZ_FUJT01000013	198104	198141	R	MEDIUM
NZ_FUKB01000024	1250153	1250190	R	MEDIUM
NZ_FUIJ01000007	410083	410120	R	MEDIUM
NZ_FUIP01000013	774238	774275	R	MEDIUM
NZ_AACK01000014	15530	15562	R	LOW
NZ_FUIN01000022	774238	774275	R	MEDIUM
NZ_FUIM01000004	774238	774275	R	MEDIUM
NZ_FUJD01000005	774238	774275	R	MEDIUM
NZ_FUJE01000019	822347	822384	R	MEDIUM
NZ_FUIY01000019	198301	198338	R	MEDIUM
NZ_FUIZ01000012	198301	198338	R	MEDIUM
NZ_FUJT01000013	198301	198338	R	MEDIUM
NZ_FUKB01000024	1249956	1249993	R	MEDIUM
NZ_PNQB01000001	784029	784064	R	MEDIUM
NZ_FUIV01000003	740519	740553	R	MEDIUM
NZ_FAJM01000208	547	586	F	MEDIUM
NZ_PNPO01000002	35343	35377	R	MEDIUM
NZ_FUJV01000001	1216442	1216476	R	MEDIUM
NZ_FUJZ01000001	1216439	1216473	R	MEDIUM
NZ_FUIJ01000007	409247	409281	R	MEDIUM
NZ_FUIP01000013	773402	773436	R	MEDIUM
NZ_FUIN01000022	773402	773436	R	MEDIUM
NZ_FUIM01000004	773402	773436	R	MEDIUM
NZ_FUIO01000002	1216485	1216519	R	MEDIUM
NZ_FUJD01000005	773402	773436	R	MEDIUM
NZ_FUJE01000019	821511	821545	R	MEDIUM
NZ_FAAG01000005	4015	4052	F	MEDIUM
NZ_FUIX01000020	199140	199174	R	MEDIUM
NZ_FUIY01000019	199140	199174	R	MEDIUM
NZ_FUIZ01000012	199140	199174	R	MEDIUM
NZ_FUKD01000001	1216442	1216476	R	MEDIUM
NZ_FUJT01000013	199140	199174	R	MEDIUM
NZ_FUKB01000024	1249375	1249409	R	MEDIUM
NZ_MJRF01000004	175000	175034	R	HIGH
NZ_MJRF01000004	157784	157821	R	MEDIUM
NZ_MJRF01000004	157392	157429	R	MEDIUM
NZ_MJRF01000004	156556	156590	R	MEDIUM
NZ_FUSR01000001	492920	492957	F	MEDIUM
NZ_MJRF01000004	157589	157626	R	MEDIUM
NZ_MNCF01000020	28268	28304	R	HIGH
NZ_MNCF01000020	28268	28304	R	HIGH
NZ_PJJG01000002	281885	281921	F	MEDIUM
NZ_MVEL01000002	281885	281921	F	MEDIUM
NZ_PJJG01000008	430399	430429	F	LOW
NZ_MVEL01000008	7015	7045	R	HIGH
NZ_MCRO01000014	18745	18780	R	HIGH
NZ_MCRO01000014	17424	17459	R	HIGH
NZ_MJNO01000017	1230390	1230424	R	HIGH
NZ_FUOT01000001	706476	706513	R	MEDIUM
NZ_MJNO01000017	1230453	1230488	R	HIGH
NZ_MJNO01000017	1211816	1211853	R	HIGH
NZ_MJNO01000017	1211946	1211980	R	MEDIUM
NZ_NYPU01000001	604357	604392	R	HIGH
NZ_NYPT01000003	180633	180668	F	HIGH
NZ_NYPS01000003	307654	307689	R	HIGH
NZ_NYPR01000001	602652	602687	R	HIGH
NZ_PQHT01000001	180633	180668	F	HIGH
NZ_PQHS01000001	180633	180668	F	HIGH
NZ_PQHR01000001	180633	180668	F	HIGH
NZ_MTVV01000004	1432074	1432111	R	MEDIUM
NZ_PQHQ01000001	180633	180668	F	HIGH
NZ_PQHP01000001	180633	180668	F	HIGH
NZ_NYPU01000001	604294	604328	R	HIGH
NZ_NYPT01000003	180697	180731	F	HIGH
NZ_NYPS01000003	307591	307625	R	HIGH
CP016766	957604	957642	F	MEDIUM
NZ_NYPR01000001	602589	602623	R	HIGH
NZ_PQHT01000001	180697	180731	F	HIGH
NZ_PQHS01000001	180697	180731	F	HIGH
NZ_PQHR01000001	180697	180731	F	HIGH
NZ_PQHQ01000001	180697	180731	F	HIGH
NZ_AVGM01000123	6315	6352	R	MEDIUM
NZ_PQHP01000001	180697	180731	F	HIGH
NZ_NYPU01000001	585850	585884	R	MEDIUM
NZ_NYPS01000003	289147	289181	R	MEDIUM
NZ_NYPR01000001	584145	584179	R	MEDIUM
NZ_PQHT01000001	199141	199175	R	MEDIUM
NZ_PQHS01000001	199141	199175	R	MEDIUM
NZ_PQHR01000001	199141	199175	R	MEDIUM
NZ_PQHQ01000001	199141	199175	R	MEDIUM
NZ_PQHP01000001	199141	199175	R	MEDIUM
NZ_PNQT01000009	30439	30474	F	MEDIUM
NZ_AVGZ01000025	6502	6539	R	MEDIUM
NZ_MCHO01000006	49072	49109	F	LOW
NZ_MCHO01000006	49203	49239	F	LOW
NZ_MCHO01000006	31973	32007	F	MEDIUM
NZ_MCHO01000006	32037	32072	F	MEDIUM
NZ_CYVF01000013	343	380	R	MEDIUM
NZ_CYVF01000013	1113	1149	R	MEDIUM
NZ_CYVF01000013	1241	1278	R	MEDIUM
NZ_NXXC01000025	30268	30302	F	MEDIUM
NZ_MJPK01000014	352167	352203	F	MEDIUM
NZ_MJPK01000011	5768	5798	R	HIGH
NZ_AVKA01000010	1429078	1429115	R	MEDIUM
NZ_MJPK01000014	352040	352074	F	MEDIUM
NZ_PNQG01000020	8008	8042	R	MEDIUM
NZ_PNQG01000020	7751	7787	R	MEDIUM
NZ_PNQG01000020	8395	8429	R	MEDIUM
NZ_NYIG01000003	281455	281491	F	MEDIUM
NZ_NYIG01000007	416	446	R	HIGH
NZ_PNPW01000001	617542	617579	R	MEDIUM
NZ_PNPW01000001	617934	617971	R	MEDIUM
NZ_PNPW01000001	617739	617776	R	MEDIUM
NZ_PNPW01000001	617028	617064	R	MEDIUM
NZ_AVMA01000042	6178	6215	R	MEDIUM
NZ_PNPW01000001	616706	616740	R	MEDIUM
NZ_MDQN01000007	5572	5602	R	HIGH
NZ_MDQN01000007	7290	7320	R	HIGH
NZ_MDQN01000009	1176854	1176889	R	MEDIUM
NZ_MDQN01000007	5440	5470	R	MEDIUM
NZ_JSAP01000045	1246	1277	F	HIGH
NZ_JSAP01000085	181	211	F	LOW
NZ_CP020833	574625	574661	R	MEDIUM
NZ_CP020833	575343	575379	R	MEDIUM
NZ_CP020833	574038	574074	F	MEDIUM
NZ_AVMB01000018	905630	905667	R	MEDIUM
NZ_CP020833	575012	575054	R	MEDIUM
NZ_CP020833	576573	576607	R	MEDIUM
NZ_CP020833	576701	576735	R	MEDIUM
NZ_CP020833	574495	574531	R	MEDIUM
NZ_MJPH01000010	270633	270669	F	LOW
NZ_MJPH01000010	270698	270733	R	LOW
NZ_MJPH01000010	270313	270348	F	HIGH
NZ_MJUC01000006	702304	702340	R	MEDIUM
NZ_MJCH01000014	702306	702342	R	MEDIUM
NZ_JOWG01000009	302711	302747	R	MEDIUM
NZ_AVMG01000028	6176	6213	R	MEDIUM
NZ_JOWH01000009	302710	302746	R	MEDIUM
NZ_JPCS01000033	6954	6990	R	MEDIUM
NZ_JPCR01000008	302836	302872	R	MEDIUM
NZ_PNPV01000015	84	120	F	LOW
NZ_PNPU01000002	277812	277848	R	MEDIUM
NZ_PNPT01000001	302709	302745	R	MEDIUM
NZ_PNPS01000005	6902	6938	R	MEDIUM
NZ_PNPQ01000004	310974	311010	R	MEDIUM
NZ_PNPN01000001	302709	302745	R	MEDIUM
NZ_PNPK01000003	277646	277682	R	MEDIUM
NZ_FUSQ01000014	62629	62666	R	MEDIUM
NZ_PNPI01000001	302835	302871	R	MEDIUM
NZ_JPCS01000001	124088	124124	R	MEDIUM
NZ_PNPS01000013	34926	34962	R	MEDIUM
NZ_PNPQ01000005	285828	285864	R	MEDIUM
NZ_PNPK01000008	124387	124423	R	MEDIUM
NZ_MJUC01000006	719186	719222	R	MEDIUM
NZ_MJCH01000014	719188	719224	R	MEDIUM
NZ_JOWG01000009	285829	285865	R	MEDIUM
NZ_JOWH01000009	285828	285864	R	MEDIUM
NZ_JPCR01000008	285954	285990	R	MEDIUM
NZ_FACF01000002	239882	239919	R	MEDIUM
NZ_PNPV01000015	16966	17002	R	MEDIUM
NZ_PNPU01000002	294694	294730	R	MEDIUM
NZ_PNPT01000001	285827	285863	R	MEDIUM
NZ_PNPN01000001	285827	285863	R	MEDIUM
NZ_PNPI01000001	285953	285989	R	MEDIUM
NZ_AWUB01000052	63577	63610	R	HIGH
NZ_MDQL01000022	281814	281850	F	MEDIUM
NZ_MDQL01000010	6299	6329	R	HIGH
NZ_MDQL01000010	7224	7254	R	MEDIUM
NZ_MDQL01000010	5704	5734	R	HIGH
NZ_FULU01000020	5670	5706	F	LOW
NZ_MDQL01000010	7290	7320	R	HIGH
NZ_MDQL01000022	281879	281914	F	MEDIUM
NZ_FFEW01000001	50745	50781	R	MEDIUM
NZ_FFGS01000001	695001	695037	R	MEDIUM
NZ_FFEW01000001	50029	50065	F	MEDIUM
NZ_FFEW01000001	51066	51102	R	MEDIUM
NZ_FFGS01000001	694680	694716	R	MEDIUM
NZ_FFEW01000001	49963	50000	F	MEDIUM
NZ_FFGS01000001	695782	695819	R	MEDIUM
NZ_FFGS01000001	695717	695753	R	MEDIUM
NZ_FUOX01000005	33483	33520	R	MEDIUM
NZ_CYVT01000012	230230	230266	F	MEDIUM
NZ_CYVT01000006	5520	5550	R	HIGH
NZ_CYVT01000006	5322	5352	R	MEDIUM
NZ_CYVT01000006	6974	7004	R	HIGH
NZ_CYVT01000012	230295	230330	F	MEDIUM
NZ_KQ965616	75913	75945	R	HIGH
NZ_MJTP01000007	281885	281921	F	MEDIUM
NZ_MDPD01000018	6299	6329	R	HIGH
NZ_MDNP01000013	7290	7320	R	HIGH
NZ_CYVE01000001	507419	507449	F	MEDIUM
NZ_MJTP01000010	7090	7120	R	HIGH
NZ_AVMM01000031	112660	112697	F	LOW
NZ_MDQS01000009	6562	6592	R	HIGH
NZ_MDPD01000018	7224	7254	R	MEDIUM
NZ_MJTP01000010	5768	5798	R	HIGH
NZ_MDQS01000011	1176022	1176057	F	LOW
NZ_MKON01000004	1168293	1168328	F	LOW
NZ_MDPD01000018	7290	7320	R	HIGH
NZ_MDNS01000016	6469	6499	R	HIGH
NZ_MDNP01000013	6167	6197	R	HIGH
NZ_MDPD01000010	1176863	1176898	R	MEDIUM
NZ_CYVE01000001	507221	507251	F	LOW
NZ_AVLQ01000105	2483	2520	F	LOW
NZ_MDNS01000016	6403	6433	R	HIGH
NZ_MDNP01000013	6101	6131	R	HIGH
NZ_MDNS01000027	1225408	1225443	R	HIGH
NZ_MDNP01000024	1225408	1225443	R	HIGH
NZ_MDNS01000016	7063	7093	R	HIGH
NZ_MDNP01000013	6761	6791	R	HIGH
NZ_MDNS01000016	7592	7622	R	HIGH
NZ_MDNP01000013	7290	7320	R	HIGH
NC_021838	2173833	2173869	R	HIGH
NZ_FABD01000008	31555	31593	F	LOW
NC_021838	2173833	2173869	R	HIGH
NC_021838	336669	336699	R	HIGH
NC_021838	336669	336699	R	HIGH
NC_021838	336735	336765	R	HIGH
NC_021838	337990	338020	R	HIGH
NC_021838	336074	336104	R	HIGH
NC_021838	336735	336765	R	HIGH
NZ_MJQJ01000010	436	466	F	MEDIUM
NZ_MJQJ01000044	729574	729611	R	MEDIUM
NZ_MJQJ01000044	728856	728892	R	MEDIUM
NZ_CM000658	1453997	1454035	F	LOW
NZ_MJQJ01000010	303	333	F	LOW
NZ_MJSL01000029	1172352	1172386	R	MEDIUM
NZ_MJSL01000029	1172352	1172386	R	MEDIUM
NZ_MJSL01000029	1172352	1172386	R	MEDIUM
NZ_MJSR01000026	1172426	1172460	R	MEDIUM
NZ_MJSR01000026	1172426	1172460	R	MEDIUM
NZ_MJSR01000026	1172426	1172460	R	MEDIUM
NZ_MJSR01000026	1172426	1172460	R	MEDIUM
NZ_MJSL01000029	1172607	1172643	R	MEDIUM
NZ_MJSL01000029	1172607	1172643	R	MEDIUM
NZ_JXCP01000006	33462	33499	R	MEDIUM
NZ_MJSL01000029	1172607	1172643	R	MEDIUM
NZ_MJSR01000026	1172681	1172717	R	MEDIUM
NZ_MJSR01000026	1172681	1172717	R	MEDIUM
NZ_MJSR01000026	1172681	1172717	R	MEDIUM
NZ_MJSR01000026	1172681	1172717	R	MEDIUM
NZ_MJSL01000028	5647	5677	R	MEDIUM
NZ_MJSR01000025	5647	5677	R	MEDIUM
NZ_PNQP01000001	1248991	1249025	R	MEDIUM
NC_009483	3158842	3158876	R	HIGH
NZ_PNQP01000001	1249246	1249282	R	MEDIUM
NZ_FAEO01000161	1051	1088	F	LOW
NZ_CP007688	524639	524675	F	MEDIUM
NZ_CP007688	2684301	2684331	R	HIGH
NZ_CP007688	2682649	2682679	R	HIGH
NZ_CP007688	524704	524739	F	MEDIUM
NZ_CP007688	2684235	2684265	R	MEDIUM
NZ_CM003382	520020	520056	F	LOW
NZ_CM003382	520020	520056	F	LOW
